Programa de Estaciones Meteorologicas del Bachillerato Universitario  (PEMBU)                                                                                                 
www.ruoa.unam.mx/pembu                                                                                                                                                        
Estacion ENP4-UNAM,Ciudad de Mexico                                                                                                                                           
Lat 19.4037 N, Lon 99.1949 W, Alt 2307 msnm                                                                                                                                   
Horario UTC-6h                                                                                                                                                                
Datos meteorologicos                                                                                                                                                          
                                                                                                                                                                              
Fecha_hora,Temp,Hum_Rel,Rapidez_v_sostenido,Dir_v_sostenido,Rapidez_rachas,Dir_rachas,Presion_bar,Precipitacion,Rad_Solar,Indice_UV,Dosis_UV                                  
2006/10/01 07:30:00,   14.7,   83.0,     .0,   null,     .0,   null,  780.8,     .0,     .0,      .0,      .0                                                                 
2006/10/01 08:00:00,   14.8,   83.0,     .0,  360.0,     .4,  270.0,  781.1,     .0,   11.0,      .0,      .0                                                                 
2006/10/01 08:30:00,   15.0,   82.0,     .0,   null,     .0,   null,  781.3,     .0,   60.0,      .1,      .0                                                                 
2006/10/01 09:00:00,   15.5,   79.0,     .0,  360.0,     .4,  360.0,  781.6,     .0,  114.0,      .4,      .1                                                                 
2006/10/01 09:30:00,   15.8,   80.0,     .0,  112.5,     .4,  112.5,  782.0,     .0,  122.0,      .6,      .1                                                                 
2006/10/01 10:00:00,   15.9,   78.0,     .0,  202.5,    1.8,  202.5,  782.1,     .0,  148.0,      .9,      .2                                                                 
2006/10/01 10:30:00,   16.3,   76.0,     .0,  292.5,    2.7,  292.5,  782.2,     .0,  265.0,     1.8,      .4                                                                 
2006/10/01 11:00:00,   17.9,   69.0,     .0,  292.5,    3.1,  292.5,  782.1,     .0,  633.0,     3.5,      .8                                                                 
2006/10/01 11:30:00,   18.5,   65.0,     .0,  315.0,    3.1,  315.0,  782.1,     .0,  463.0,     3.5,      .8                                                                 
2006/10/01 12:00:00,   19.4,   61.0,     .0,   67.5,    1.8,   67.5,  782.0,     .0,  436.0,     4.2,      .9                                                                 
2006/10/01 12:30:00,   20.2,   57.0,     .4,   22.5,    4.0,  360.0,  781.6,     .0,  975.0,     7.0,     1.5                                                                 
2006/10/01 13:00:00,   20.8,   53.0,     .4,   45.0,    4.0,   45.0,  781.3,     .0,  549.0,     5.3,     1.1                                                                 
2006/10/01 13:30:00,   21.6,   51.0,    1.3,   90.0,    4.9,   90.0,  780.7,     .0,  985.0,     7.9,     1.7                                                                 
2006/10/01 14:00:00,   22.6,   45.0,     .9,   67.5,    4.0,   45.0,  780.1,     .0,  651.0,     6.4,     1.4                                                                 
2006/10/01 14:30:00,   22.2,   48.0,     .9,  135.0,    4.5,  112.5,  779.5,     .0,  525.0,     6.0,     1.3                                                                 
2006/10/01 15:00:00,   22.9,   46.0,    1.3,   90.0,    6.3,  157.5,  779.1,     .0,  774.0,     6.1,     1.3                                                                 
2006/10/01 15:30:00,   22.9,   45.0,    2.2,   90.0,    4.9,  157.5,  778.7,     .0,  670.0,     4.5,     1.0                                                                 
2006/10/01 16:00:00,   21.4,   54.0,    2.2,  112.5,    6.3,  157.5,  778.5,     .0,  260.0,     2.2,      .5                                                                 
2006/10/01 16:30:00,   22.0,   50.0,    1.8,  135.0,    4.9,  135.0,  778.2,     .0,  366.0,     2.3,      .5                                                                 
2006/10/01 17:00:00,   21.3,   54.0,    1.3,  135.0,    6.3,  135.0,  777.9,     .0,  208.0,     1.4,      .3                                                                 
2006/10/01 17:30:00,   21.6,   52.0,     .4,  157.5,    4.0,  135.0,  777.9,     .0,  200.0,     1.2,      .3                                                                 
2006/10/01 18:00:00,   20.1,   58.0,    3.6,  360.0,    8.9,  360.0,  778.4,     .0,  139.0,      .7,      .2                                                                 
2006/10/01 18:30:00,   19.2,   64.0,    4.5,  337.5,    8.0,  360.0,  778.6,     .0,   71.0,      .3,      .1                                                                 
2006/10/01 19:00:00,   18.1,   70.0,    3.1,  270.0,    7.6,  337.5,  779.1,     .0,   48.0,      .0,      .0                                                                 
2006/10/01 19:30:00,   17.3,   71.0,    3.6,  270.0,    8.0,  270.0,  779.8,     .0,    1.0,      .0,      .0                                                                 
2006/10/01 20:00:00,   16.8,   75.0,    3.6,  270.0,    7.6,  270.0,  780.0,     .0,     .0,      .0,      .0                                                                 
2006/10/01 20:30:00,   16.1,   82.0,    2.7,  292.5,    7.2,  292.5,  780.5,    1.5,     .0,      .0,      .0                                                                 
2006/10/01 21:00:00,   15.3,   86.0,    3.1,  270.0,    7.6,  292.5,  781.0,    1.5,     .0,      .0,      .0                                                                 
2006/10/01 21:30:00,   15.2,   88.0,    2.7,  270.0,    6.3,  270.0,  781.4,     .8,     .0,      .0,      .0                                                                 
2006/10/01 22:00:00,   15.1,   88.0,     .9,  270.0,    4.0,  270.0,  781.9,     .0,     .0,      .0,      .0                                                                 
2006/10/01 22:30:00,   15.0,   86.0,    1.3,  292.5,    4.5,  247.5,  782.0,     .0,     .0,      .0,      .0                                                                 
2006/10/01 23:00:00,   15.0,   86.0,     .9,  270.0,    4.0,  270.0,  782.1,     .0,     .0,      .0,      .0                                                                 
2006/10/01 23:30:00,   14.9,   84.0,    1.8,  270.0,    4.5,  270.0,  781.9,     .0,     .0,      .0,      .0                                                                 
2006/10/02 00:00:00,   14.5,   86.0,    1.3,  292.5,    5.8,  292.5,  782.0,     .0,     .0,      .0,      .0                                                                 
2006/10/02 00:30:00,   14.4,   84.0,     .4,  270.0,    3.6,  270.0,  782.0,     .0,     .0,      .0,      .0                                                                 
2006/10/02 01:00:00,   14.5,   82.0,     .4,  247.5,    3.1,  247.5,  781.9,     .0,     .0,      .0,      .0                                                                 
2006/10/02 01:30:00,   14.6,   82.0,     .0,  270.0,    2.7,  247.5,  781.6,     .0,     .0,      .0,      .0                                                                 
2006/10/02 02:00:00,   14.4,   82.0,     .0,  270.0,    2.7,  270.0,  781.5,     .0,     .0,      .0,      .0                                                                 
2006/10/02 02:30:00,   14.2,   83.0,     .0,  292.5,     .4,  292.5,  781.3,     .0,     .0,      .0,      .0                                                                 
2006/10/02 03:00:00,   14.3,   81.0,     .0,  292.5,     .4,  292.5,  781.0,     .0,     .0,      .0,      .0                                                                 
2006/10/02 03:30:00,   14.4,   81.0,     .0,  270.0,    2.7,  270.0,  781.0,     .0,     .0,      .0,      .0                                                                 
2006/10/02 04:00:00,   14.6,   79.0,     .0,  247.5,    2.7,  225.0,  780.9,     .0,     .0,      .0,      .0                                                                 
2006/10/02 04:30:00,   14.6,   81.0,     .0,  247.5,     .9,  247.5,  780.8,     .0,     .0,      .0,      .0                                                                 
2006/10/02 05:00:00,   14.7,   81.0,     .4,  247.5,    3.1,  247.5,  780.9,     .0,     .0,      .0,      .0                                                                 
2006/10/02 05:30:00,   14.8,   82.0,     .0,  225.0,    2.7,  247.5,  780.7,     .0,     .0,      .0,      .0                                                                 
2006/10/02 06:00:00,   14.6,   80.0,     .9,  292.5,    4.0,  270.0,  780.9,     .0,     .0,      .0,      .0                                                                 
2006/10/02 06:30:00,   14.6,   81.0,     .4,  292.5,    3.6,  292.5,  781.1,     .0,     .0,      .0,      .0                                                                 
2006/10/02 07:00:00,   14.6,   80.0,     .9,  292.5,    4.0,  315.0,  781.2,     .0,     .0,      .0,      .0                                                                 
2006/10/02 07:30:00,   14.6,   81.0,     .9,  292.5,    3.6,  315.0,  781.5,     .0,     .0,      .0,      .0                                                                 
2006/10/02 08:00:00,   14.7,   81.0,     .9,  270.0,    4.0,  247.5,  781.6,     .0,    4.0,      .0,      .0                                                                 
2006/10/02 08:30:00,   14.8,   80.0,     .9,  270.0,    4.0,  292.5,  782.0,     .0,    7.0,      .0,      .0                                                                 
2006/10/02 09:00:00,   14.9,   79.0,     .9,  270.0,    3.6,  270.0,  782.4,     .0,   14.0,      .0,      .0                                                                 
2006/10/02 09:30:00,   15.2,   78.0,     .9,  270.0,    3.6,  270.0,  782.5,     .0,   48.0,      .1,      .0                                                                 
2006/10/02 10:00:00,   15.2,   78.0,     .4,   22.5,    2.7,  270.0,  782.7,     .0,   27.0,      .1,      .0                                                                 
2006/10/02 10:30:00,   15.1,   77.0,     .4,  360.0,    3.1,  360.0,  782.8,     .0,   37.0,      .0,      .0                                                                 
2006/10/02 11:00:00,   15.6,   74.0,     .0,   45.0,    2.7,  360.0,  782.8,     .0,  125.0,     1.0,      .2                                                                 
2006/10/02 11:30:00,   16.2,   72.0,     .0,  360.0,     .4,  360.0,  782.8,     .0,  174.0,     1.4,      .3                                                                 
2006/10/02 12:00:00,   16.8,   69.0,     .0,   45.0,     .4,   45.0,  782.6,     .0,  278.0,     2.3,      .5                                                                 
2006/10/02 12:30:00,   17.9,   65.0,     .0,  180.0,    2.7,  180.0,  782.3,     .0,  414.0,     3.8,      .8                                                                 
2006/10/02 13:00:00,   18.9,   61.0,     .0,  202.5,    3.1,  202.5,  781.9,     .0,  535.0,     5.0,     1.1                                                                 
2006/10/02 13:30:00,   19.2,   60.0,     .0,  315.0,     .9,  202.5,  781.4,     .3,  411.0,     4.0,      .9                                                                 
2006/10/02 14:00:00,   20.3,   56.0,     .0,  180.0,    3.1,  180.0,  780.8,     .0,  534.0,     4.8,     1.0                                                                 
2006/10/02 14:30:00,   20.9,   54.0,     .0,  157.5,    2.7,  157.5,  780.2,     .0,  572.0,     5.1,     1.1                                                                 
2006/10/02 15:00:00,   20.8,   53.0,     .4,   67.5,    3.1,   67.5,  779.7,     .0,  463.0,     4.5,     1.0                                                                 
2006/10/02 15:30:00,   21.6,   50.0,     .9,  180.0,    3.6,  135.0,  779.2,     .0,  502.0,     4.2,      .9                                                                 
2006/10/02 16:00:00,   21.7,   50.0,     .0,  270.0,    2.7,  292.5,  778.7,     .0,  497.0,     3.4,      .7                                                                 
2006/10/02 16:30:00,   21.6,   48.0,     .0,   45.0,    3.6,   45.0,  778.5,     .0,  166.0,     1.2,      .3                                                                 
2006/10/02 17:00:00,   21.2,   58.0,     .0,   90.0,    1.8,   90.0,  778.4,     .0,  106.0,      .6,      .1                                                                 
2006/10/02 17:30:00,   19.8,   59.0,    1.3,  180.0,    5.8,  202.5,  778.4,     .0,   93.0,      .5,      .1                                                                 
2006/10/02 18:00:00,   19.1,   63.0,    1.8,  180.0,    4.5,  202.5,  778.5,     .0,   87.0,      .5,      .1                                                                 
2006/10/02 18:30:00,   19.3,   62.0,     .4,  202.5,    3.1,  202.5,  778.8,     .0,   63.0,      .2,      .0                                                                 
2006/10/02 19:00:00,   17.2,   65.0,    2.7,  337.5,    8.0,  337.5,  779.4,     .0,    8.0,      .0,      .0                                                                 
2006/10/02 19:30:00,   15.9,   72.0,    3.1,  315.0,    8.0,  315.0,  779.9,     .0,     .0,      .0,      .0                                                                 
2006/10/02 20:00:00,   15.5,   80.0,    2.7,  270.0,    7.2,  270.0,  780.6,     .0,     .0,      .0,      .0                                                                 
2006/10/02 20:30:00,   15.7,   80.0,     .4,   67.5,    3.6,  247.5,  781.0,     .0,     .0,      .0,      .0                                                                 
2006/10/02 21:00:00,   15.8,   72.0,     .4,  247.5,    3.6,  247.5,  781.2,     .0,     .0,      .0,      .0                                                                 
2006/10/02 21:30:00,   16.1,   67.0,     .4,  247.5,    3.1,  247.5,  781.6,     .0,     .0,      .0,      .0                                                                 
2006/10/02 22:00:00,   15.9,   62.0,    1.3,  247.5,    5.8,  247.5,  782.1,     .0,     .0,      .0,      .0                                                                 
2006/10/02 22:30:00,   15.7,   68.0,     .9,  270.0,    4.5,  292.5,  782.2,     .0,     .0,      .0,      .0                                                                 
2006/10/02 23:00:00,   15.0,   79.0,     .4,  202.5,    3.1,  270.0,  782.2,     .0,     .0,      .0,      .0                                                                 
2006/10/02 23:30:00,   14.5,   86.0,     .4,  202.5,    3.6,  202.5,  782.4,     .3,     .0,      .0,      .0                                                                 
2006/10/03 00:00:00,   14.0,   87.0,     .4,  180.0,    3.6,  202.5,  782.5,     .3,     .0,      .0,      .0                                                                 
2006/10/03 00:30:00,   14.1,   88.0,     .0,  180.0,     .4,  360.0,  782.3,     .0,     .0,      .0,      .0                                                                 
2006/10/03 01:00:00,   14.2,   81.0,     .0,  247.5,    3.1,  247.5,  782.1,     .0,     .0,      .0,      .0                                                                 
2006/10/03 01:30:00,   14.6,   79.0,     .4,  292.5,    3.1,  270.0,  782.1,     .0,     .0,      .0,      .0                                                                 
2006/10/03 02:00:00,   14.5,   78.0,     .0,  270.0,    3.1,  247.5,  781.8,     .0,     .0,      .0,      .0                                                                 
2006/10/03 02:30:00,   14.3,   78.0,     .0,  337.5,    2.7,  315.0,  781.6,     .0,     .0,      .0,      .0                                                                 
2006/10/03 03:00:00,   14.2,   78.0,     .0,  292.5,    2.7,  315.0,  781.5,     .0,     .0,      .0,      .0                                                                 
2006/10/03 03:30:00,   14.2,   78.0,     .0,  292.5,     .4,  292.5,  781.6,     .0,     .0,      .0,      .0                                                                 
2006/10/03 04:00:00,   14.2,   79.0,     .0,  270.0,     .4,  270.0,  781.3,     .0,     .0,      .0,      .0                                                                 
2006/10/03 04:30:00,   13.9,   79.0,     .0,  270.0,    2.7,  270.0,  781.2,     .0,     .0,      .0,      .0                                                                 
2006/10/03 05:00:00,   13.6,   81.0,     .0,  292.5,    2.7,  315.0,  781.1,     .0,     .0,      .0,      .0                                                                 
2006/10/03 05:30:00,   13.2,   82.0,     .0,  292.5,     .4,  292.5,  781.1,     .0,     .0,      .0,      .0                                                                 
2006/10/03 06:00:00,   13.0,   84.0,     .0,  315.0,    2.7,  315.0,  781.4,     .0,     .0,      .0,      .0                                                                 
2006/10/03 06:30:00,   12.8,   85.0,     .0,  337.5,     .4,  337.5,  781.5,     .0,     .0,      .0,      .0                                                                 
2006/10/03 07:00:00,   12.7,   86.0,     .0,  337.5,     .4,  337.5,  781.7,     .0,     .0,      .0,      .0                                                                 
2006/10/03 07:30:00,   12.7,   86.0,     .0,  337.5,     .4,  337.5,  781.9,     .0,     .0,      .0,      .0                                                                 
2006/10/03 08:00:00,   12.9,   84.0,     .0,  337.5,     .4,  337.5,  781.9,     .0,   24.0,      .0,      .0                                                                 
2006/10/03 08:30:00,   13.7,   78.0,     .0,  292.5,     .4,  337.5,  782.1,     .0,  135.0,      .2,      .0                                                                 
2006/10/03 09:00:00,   14.3,   72.0,     .4,  292.5,    3.6,  270.0,  782.1,     .0,  227.0,      .6,      .1                                                                 
2006/10/03 09:30:00,   15.8,   67.0,     .4,  292.5,    3.6,  292.5,  782.2,     .0,  459.0,     1.3,      .3                                                                 
2006/10/03 10:00:00,   15.8,   66.0,     .9,  337.5,    3.6,  270.0,  782.2,     .0,  359.0,     1.8,      .4                                                                 
2006/10/03 10:30:00,   16.6,   63.0,     .0,  337.5,    3.1,  337.5,  782.3,     .0,  439.0,     2.7,      .6                                                                 
2006/10/03 11:00:00,   17.3,   61.0,     .0,  315.0,    2.7,  315.0,  782.2,     .0,  409.0,     3.1,      .7                                                                 
2006/10/03 11:30:00,   17.1,   63.0,     .4,  292.5,    3.6,  292.5,  782.0,     .0,  401.0,     3.2,      .7                                                                 
2006/10/03 12:00:00,   18.1,   58.0,     .9,  270.0,    4.5,  225.0,  781.8,     .0,  679.0,     5.5,     1.2                                                                 
2006/10/03 12:30:00,   19.1,   54.0,    1.3,  270.0,    4.9,  270.0,  781.5,     .0,  910.0,     7.1,     1.5                                                                 
2006/10/03 13:00:00,   19.2,   54.0,     .9,  270.0,    4.5,  270.0,  781.0,     .0,  760.0,     6.3,     1.4                                                                 
2006/10/03 13:30:00,   20.2,   50.0,    1.3,  360.0,    5.8,  315.0,  780.6,     .0,  790.0,     6.9,     1.5                                                                 
2006/10/03 14:00:00,   20.5,   49.0,    1.3,  360.0,    4.0,  292.5,  780.1,     .0,  645.0,     6.4,     1.4                                                                 
2006/10/03 14:30:00,   22.2,   45.0,     .4,  315.0,    4.5,  315.0,  779.6,     .0,  848.0,     6.3,     1.4                                                                 
2006/10/03 15:00:00,   21.2,   48.0,    1.3,  360.0,    6.7,  337.5,  779.0,     .0,  495.0,     4.0,      .9                                                                 
2006/10/03 15:30:00,   22.2,   48.0,     .9,  360.0,    4.5,   90.0,  778.4,     .0,  678.0,     4.5,     1.0                                                                 
2006/10/03 16:00:00,   22.1,   47.0,     .4,   22.5,    4.5,   22.5,  778.0,     .0,  273.0,     2.3,      .5                                                                 
2006/10/03 16:30:00,   22.3,   45.0,     .0,  157.5,    2.7,  270.0,  777.5,     .0,  262.0,     1.9,      .4                                                                 
2006/10/03 17:00:00,   22.6,   43.0,     .0,  180.0,     .9,  180.0,  777.2,     .0,  210.0,     1.3,      .3                                                                 
2006/10/03 17:30:00,   21.7,   47.0,    1.3,  247.5,    7.2,  337.5,  777.3,     .0,  128.0,      .5,      .1                                                                 
2006/10/03 18:00:00,   18.1,   70.0,    4.0,  337.5,    8.9,  360.0,  777.8,    2.3,    8.0,      .0,      .0                                                                 
2006/10/03 18:30:00,   18.1,   67.0,    3.6,  360.0,    8.0,  315.0,  778.2,     .3,    3.0,      .0,      .0                                                                 
2006/10/03 19:00:00,   15.5,   82.0,    3.6,   67.5,    9.8,   67.5,  779.0,     .5,     .0,      .0,      .0                                                                 
2006/10/03 19:30:00,   13.6,   98.0,    5.4,   90.0,   11.6,   90.0,  779.7,    1.5,     .0,      .0,      .0                                                                 
2006/10/03 20:00:00,   13.3,  100.0,    2.7,   90.0,    6.3,  112.5,  780.3,    1.0,     .0,      .0,      .0                                                                 
2006/10/03 20:30:00,   13.4,   92.0,    1.3,  202.5,    4.5,  225.0,  780.9,    2.3,     .0,      .0,      .0                                                                 
2006/10/03 21:00:00,   13.6,   91.0,    1.3,  202.5,    4.0,  202.5,  781.2,    1.0,     .0,      .0,      .0                                                                 
2006/10/03 21:30:00,   13.7,   93.0,     .0,  180.0,    2.7,  180.0,  781.5,    1.0,     .0,      .0,      .0                                                                 
2006/10/03 22:00:00,   14.0,   93.0,     .0,  180.0,    1.8,  180.0,  781.9,     .0,     .0,      .0,      .0                                                                 
2006/10/03 22:30:00,   13.9,   89.0,     .9,  202.5,    3.6,  202.5,  781.8,     .3,     .0,      .0,      .0                                                                 
2006/10/03 23:00:00,   14.2,   89.0,     .0,  202.5,    2.7,  202.5,  781.7,     .0,     .0,      .0,      .0                                                                 
2006/10/03 23:30:00,   14.3,   88.0,     .4,  225.0,    3.6,  247.5,  781.5,     .0,     .0,      .0,      .0                                                                 
2006/10/04 00:00:00,   14.4,   84.0,     .4,  247.5,    3.6,  247.5,  781.4,     .0,     .0,      .0,      .0                                                                 
2006/10/04 00:30:00,   14.5,   83.0,     .4,  270.0,    4.0,  247.5,  781.4,     .0,     .0,      .0,      .0                                                                 
2006/10/04 01:00:00,   14.5,   78.0,     .9,  270.0,    4.5,  270.0,  781.1,     .0,     .0,      .0,      .0                                                                 
2006/10/04 01:30:00,   14.4,   76.0,     .4,  292.5,    3.6,  292.5,  780.9,     .0,     .0,      .0,      .0                                                                 
2006/10/04 02:00:00,   14.5,   76.0,     .9,  292.5,    4.0,  292.5,  780.9,     .0,     .0,      .0,      .0                                                                 
2006/10/04 02:30:00,   14.4,   78.0,     .9,  270.0,    4.0,  270.0,  780.7,     .0,     .0,      .0,      .0                                                                 
2006/10/04 03:00:00,   14.3,   78.0,     .9,  247.5,    3.6,  270.0,  780.5,     .0,     .0,      .0,      .0                                                                 
2006/10/04 03:30:00,   14.3,   77.0,    1.3,  270.0,    4.5,  270.0,  780.2,     .0,     .0,      .0,      .0                                                                 
2006/10/04 04:00:00,   14.3,   75.0,     .9,  270.0,    3.6,  247.5,  780.0,     .0,     .0,      .0,      .0                                                                 
2006/10/04 04:30:00,   14.3,   75.0,     .4,  270.0,    3.6,  270.0,  779.8,     .0,     .0,      .0,      .0                                                                 
2006/10/04 05:00:00,   14.3,   76.0,     .0,  270.0,     .4,  270.0,  779.8,     .0,     .0,      .0,      .0                                                                 
2006/10/04 05:30:00,   14.3,   77.0,     .0,  292.5,    1.8,  292.5,  779.8,     .0,     .0,      .0,      .0                                                                 
2006/10/04 06:00:00,   14.2,   77.0,     .0,   null,     .0,   null,  779.9,     .0,     .0,      .0,      .0                                                                 
2006/10/04 06:30:00,   14.2,   78.0,     .0,  292.5,     .4,  292.5,  779.9,     .0,     .0,      .0,      .0                                                                 
2006/10/04 07:00:00,   14.1,   79.0,     .9,  360.0,    3.1,   22.5,  779.8,     .0,     .0,      .0,      .0                                                                 
2006/10/04 07:30:00,   13.9,   80.0,     .4,  360.0,    3.6,  360.0,  780.1,     .0,     .0,      .0,      .0                                                                 
2006/10/04 08:00:00,   13.7,   81.0,     .9,  360.0,    3.6,  360.0,  780.4,     .0,   21.0,      .0,      .0                                                                 
2006/10/04 08:30:00,   14.1,   80.0,     .4,  360.0,    3.6,  360.0,  780.4,     .0,  113.0,      .2,      .0                                                                 
2006/10/04 09:00:00,   14.4,   79.0,     .0,  337.5,     .4,  337.5,  780.5,     .0,  112.0,      .5,      .1                                                                 
2006/10/04 09:30:00,   15.3,   74.0,     .0,  337.5,     .4,  337.5,  780.7,     .0,  188.0,      .9,      .2                                                                 
2006/10/04 10:00:00,   15.9,   70.0,     .4,  360.0,    4.5,  360.0,  780.8,     .0,  385.0,     1.4,      .3                                                                 
2006/10/04 10:30:00,   16.1,   64.0,     .9,  315.0,    4.0,  337.5,  780.9,     .0,  213.0,     1.8,      .4                                                                 
2006/10/04 11:00:00,   17.1,   54.0,     .0,  270.0,    3.1,  337.5,  780.7,     .0,  295.0,     3.1,      .7                                                                 
2006/10/04 11:30:00,   18.2,   49.0,    1.3,  360.0,    4.9,  360.0,  780.6,     .0,  652.0,     4.7,     1.0                                                                 
2006/10/04 12:00:00,   18.8,   42.0,    2.2,  360.0,    6.7,  360.0,  780.5,     .0,  847.0,     6.7,     1.4                                                                 
2006/10/04 12:30:00,   19.6,   37.0,    2.7,  360.0,    7.2,  360.0,  780.3,     .0,  894.0,     7.7,     1.6                                                                 
2006/10/04 13:00:00,   20.2,   40.0,    1.8,  360.0,    5.8,  360.0,  779.8,     .0,  910.0,     8.2,     1.8                                                                 
2006/10/04 13:30:00,   20.3,   40.0,    2.7,  360.0,    8.9,   22.5,  779.3,     .0,  916.0,     8.3,     1.8                                                                 
2006/10/04 14:00:00,   21.1,   36.0,    2.7,  360.0,    7.2,  360.0,  779.0,     .0,  923.0,     8.4,     1.8                                                                 
2006/10/04 14:30:00,   21.7,   35.0,    1.8,  360.0,    6.3,  292.5,  778.4,     .0,  901.0,     8.0,     1.7                                                                 
2006/10/04 15:00:00,   22.2,   35.0,    2.2,  360.0,    6.7,  360.0,  778.0,     .0,  863.0,     7.1,     1.5                                                                 
2006/10/04 15:30:00,   21.7,   37.0,    2.2,  360.0,    7.6,  315.0,  777.5,     .0,  465.0,     4.5,     1.0                                                                 
2006/10/04 16:00:00,   21.8,   38.0,    1.8,  315.0,    6.7,  337.5,  777.2,     .0,  301.0,     2.8,      .6                                                                 
2006/10/04 16:30:00,   21.6,   41.0,    2.7,  315.0,    6.7,  315.0,  776.9,     .0,  168.0,     1.3,      .3                                                                 
2006/10/04 17:00:00,   21.3,   44.0,    2.7,  337.5,    7.6,  315.0,  776.8,     .0,  141.0,     1.1,      .2                                                                 
2006/10/04 17:30:00,   21.2,   47.0,    3.6,  337.5,   10.7,  337.5,  776.8,     .0,  265.0,     1.1,      .2                                                                 
2006/10/04 18:00:00,   20.2,   50.0,    4.9,  360.0,   10.3,  360.0,  777.1,     .0,   81.0,      .5,      .1                                                                 
2006/10/04 18:30:00,   18.1,   64.0,    6.7,  360.0,   13.0,  360.0,  777.7,     .0,   50.0,      .1,      .0                                                                 
2006/10/04 19:00:00,   17.3,   62.0,    5.4,  337.5,   10.7,  360.0,  778.0,     .5,   16.0,      .0,      .0                                                                 
2006/10/04 19:30:00,   17.1,   63.0,    5.4,  337.5,   11.2,  337.5,  778.6,     .0,    1.0,      .0,      .0                                                                 
2006/10/04 20:00:00,   16.6,   65.0,    5.4,  337.5,   10.3,  292.5,  779.4,     .0,     .0,      .0,      .0                                                                 
2006/10/04 20:30:00,   15.9,   66.0,    5.4,  337.5,   11.6,  315.0,  779.7,     .0,     .0,      .0,      .0                                                                 
2006/10/04 21:00:00,   15.8,   67.0,    4.0,  360.0,    8.9,  360.0,  780.2,     .0,     .0,      .0,      .0                                                                 
2006/10/04 21:30:00,   15.5,   67.0,    3.1,  315.0,    8.0,  337.5,  780.5,     .0,     .0,      .0,      .0                                                                 
2006/10/04 22:00:00,   15.4,   66.0,    3.1,  315.0,    7.2,  360.0,  780.7,     .0,     .0,      .0,      .0                                                                 
2006/10/04 22:30:00,   15.2,   68.0,    2.2,  292.5,    6.7,  292.5,  780.6,     .0,     .0,      .0,      .0                                                                 
2006/10/04 23:00:00,   15.1,   68.0,    2.2,  292.5,    6.3,  292.5,  781.0,     .0,     .0,      .0,      .0                                                                 
2006/10/04 23:30:00,   15.0,   68.0,    1.8,  292.5,    6.3,  292.5,  781.1,     .0,     .0,      .0,      .0                                                                 
2006/10/05 00:00:00,   14.9,   69.0,    2.2,  315.0,    5.8,  315.0,  781.0,     .0,     .0,      .0,      .0                                                                 
