Programa de Estaciones Meteorologicas del Bachillerato Universitario  (PEMBU)                                                                                                 
www.ruoa.unam.mx/pembu                                                                                                                                                        
Estacion ENP4-UNAM,Ciudad de Mexico                                                                                                                                           
Lat 19.4037 N, Lon 99.1949 W, Alt 2307 msnm                                                                                                                                   
Horario UTC-6h                                                                                                                                                                
Datos meteorologicos                                                                                                                                                          
                                                                                                                                                                              
Fecha_hora,Temp,Hum_Rel,Rapidez_v_sostenido,Dir_v_sostenido,Rapidez_rachas,Dir_rachas,Presion_bar,Precipitacion,Rad_Solar,Indice_UV,Dosis_UV                                  
2004/04/02 05:30:00,    9.6,   68.0,     .9,  247.5,    2.7,  225.0,  773.0,     .0,     .0,      .3,      .1                                                                 
2004/04/02 06:00:00,    9.6,   70.0,     .4,  270.0,    2.2,  247.5,  773.3,     .0,     .0,      .3,      .1                                                                 
2004/04/02 06:30:00,    9.0,   72.0,    1.3,  247.5,    3.6,  202.5,  773.5,     .0,     .0,      .3,      .1                                                                 
2004/04/02 07:00:00,   10.3,   70.0,     .4,  315.0,    1.3,  292.5,  773.9,     .0,   20.0,      .3,      .1                                                                 
2004/04/02 07:30:00,   11.8,   65.0,     .4,  112.5,    2.7,  112.5,  774.2,     .0,   96.0,      .4,      .1                                                                 
2004/04/02 08:00:00,   12.5,   61.0,    1.3,   90.0,    3.6,   67.5,  774.5,     .0,  196.0,      .8,      .1                                                                 
2004/04/02 08:30:00,   13.9,   58.0,     .9,   90.0,    3.1,  112.5,  774.7,     .0,  309.0,     1.4,      .2                                                                 
2004/04/02 09:00:00,   14.6,   53.0,     .9,   90.0,    3.6,  112.5,  774.8,     .0,  416.0,     2.3,      .4                                                                 
2004/04/02 09:30:00,   15.6,   46.0,    1.8,   90.0,    3.6,  112.5,  774.7,     .0,  523.0,     3.6,      .6                                                                 
2004/04/02 10:00:00,   16.7,   42.0,    1.8,  112.5,    4.5,   90.0,  774.7,     .0,  616.0,     5.0,      .8                                                                 
2004/04/02 10:30:00,   17.3,   36.0,    2.2,   90.0,    5.4,   90.0,  774.5,     .0,  715.0,     6.5,     1.0                                                                 
2004/04/02 11:00:00,   17.9,   31.0,    2.7,   90.0,    5.8,   90.0,  774.6,     .0,  778.0,     7.8,     1.3                                                                 
2004/04/02 11:30:00,   19.2,   30.0,    2.2,   90.0,    7.2,  135.0,  774.5,     .0,  837.0,     8.5,     1.4                                                                 
2004/04/02 12:00:00,   19.8,   28.0,    2.2,  157.5,    5.4,  180.0,  774.2,     .0,  909.0,     9.6,     1.5                                                                 
2004/04/02 12:30:00,   20.7,   27.0,    2.2,  157.5,    5.8,   67.5,  773.7,     .0, 1019.0,    10.4,     1.7                                                                 
2004/04/02 13:00:00,   20.9,   28.0,    1.8,  360.0,    6.3,  360.0,  773.3,     .0,  377.0,     6.5,     1.0                                                                 
2004/04/02 13:30:00,   21.9,   26.0,    3.6,  337.5,    9.8,  225.0,  772.7,     .0,  748.0,     8.6,     1.4                                                                 
2004/04/02 14:00:00,   22.6,   25.0,    3.6,  270.0,    8.5,  315.0,  772.2,     .0,  907.0,     9.8,     1.6                                                                 
2004/04/02 14:30:00,   21.2,   29.0,    3.1,  270.0,    8.0,  337.5,  771.9,     .0,  564.0,     6.6,     1.1                                                                 
2004/04/02 15:00:00,   21.3,   29.0,    2.2,   67.5,    5.8,   67.5,  771.7,     .0,  592.0,     5.3,      .9                                                                 
2004/04/02 15:30:00,   22.1,   28.0,    2.2,   90.0,    4.9,   90.0,  771.4,     .0,  502.0,     4.9,      .8                                                                 
2004/04/02 16:00:00,   22.2,   26.0,    2.2,  337.5,    8.5,  337.5,  771.3,     .0,  277.0,     3.1,      .5                                                                 
2004/04/02 16:30:00,   21.6,   28.0,    4.0,  315.0,    8.0,  292.5,  771.2,     .0,  297.0,     2.5,      .4                                                                 
2004/04/02 17:00:00,   21.3,   27.0,    4.9,  292.5,    9.4,  292.5,  771.0,     .0,  312.0,     1.8,      .3                                                                 
2004/04/02 17:30:00,   20.9,   28.0,    5.4,  292.5,   10.7,  292.5,  771.1,     .0,  251.0,     1.2,      .2                                                                 
2004/04/02 18:00:00,   20.3,   30.0,    4.0,  292.5,    7.6,  292.5,  771.5,     .0,   84.0,      .7,      .1                                                                 
2004/04/02 18:30:00,   19.9,   28.0,    4.0,  292.5,    8.0,  270.0,  771.7,     .0,   53.0,      .4,      .1                                                                 
2004/04/02 19:00:00,   19.1,   32.0,    2.7,  315.0,    5.8,  315.0,  772.2,     .0,   12.0,      .3,      .1                                                                 
2004/04/02 19:30:00,   17.9,   34.0,    2.7,  315.0,    7.2,  270.0,  772.7,     .0,     .0,      .3,      .1                                                                 
2004/04/02 20:00:00,   17.3,   35.0,    3.1,  270.0,    8.5,  292.5,  772.9,     .0,     .0,      .3,      .1                                                                 
2004/04/02 20:30:00,   16.8,   38.0,    1.3,  292.5,    5.8,  270.0,  773.3,     .0,     .0,      .3,      .1                                                                 
2004/04/02 21:00:00,   16.4,   38.0,    1.8,  247.5,    6.3,  247.5,  773.2,     .0,     .0,      .3,      .1                                                                 
2004/04/02 21:30:00,   16.1,   37.0,    5.4,  247.5,    9.4,  247.5,  773.3,     .0,     .0,      .2,      .0                                                                 
2004/04/02 22:00:00,   16.1,   38.0,    5.4,  247.5,    9.4,  225.0,  773.8,     .0,     .0,      .2,      .0                                                                 
2004/04/02 22:30:00,   16.3,   37.0,    4.5,  225.0,    8.9,  247.5,  774.2,     .0,     .0,      .2,      .0                                                                 
2004/04/02 23:00:00,   16.1,   36.0,    2.7,  247.5,    4.9,  225.0,  774.4,     .0,     .0,      .3,      .1                                                                 
2004/04/03 23:30:00,   14.8,   50.0,     .9,  315.0,    3.1,  292.5,  773.9,     .0,     .0,      .3,      .1                                                                 
2004/04/03 00:00:00,   15.3,   38.0,    1.8,  225.0,    4.9,  225.0,  774.2,     .0,     .0,      .2,      .0                                                                 
2004/04/03 00:30:00,   14.8,   40.0,    3.1,  247.5,    7.2,  247.5,  773.9,     .0,     .0,      .2,      .0                                                                 
2004/04/03 01:00:00,   14.4,   39.0,    4.0,  247.5,    8.0,  247.5,  773.7,     .0,     .0,      .3,      .1                                                                 
2004/04/03 01:30:00,   13.8,   43.0,     .9,  202.5,    4.9,  247.5,  773.5,     .0,     .0,      .2,      .0                                                                 
2004/04/03 02:00:00,   13.6,   43.0,     .4,  247.5,    1.3,  202.5,  773.3,     .0,     .0,      .3,      .1                                                                 
2004/04/03 02:30:00,   12.8,   47.0,     .0,  247.5,    1.3,  247.5,  773.1,     .0,     .0,      .3,      .1                                                                 
2004/04/03 03:00:00,   12.3,   47.0,     .9,  202.5,    2.2,  202.5,  773.0,     .0,     .0,      .2,      .0                                                                 
2004/04/03 03:30:00,   12.2,   47.0,     .4,  247.5,    2.2,  247.5,  772.8,     .0,     .0,      .3,      .1                                                                 
2004/04/03 04:00:00,   11.3,   53.0,     .4,  270.0,    1.3,  270.0,  772.6,     .0,     .0,      .3,      .1                                                                 
2004/04/03 04:30:00,   10.9,   54.0,     .4,  247.5,     .9,  247.5,  772.8,     .0,     .0,      .3,      .1                                                                 
2004/04/03 05:00:00,   10.6,   55.0,     .9,  225.0,    2.7,  225.0,  772.7,     .0,     .0,      .3,      .1                                                                 
2004/04/03 05:30:00,   10.6,   54.0,     .0,  225.0,     .9,  225.0,  773.0,     .0,     .0,      .3,      .1                                                                 
2004/04/03 06:00:00,   10.6,   54.0,     .4,  247.5,    1.3,  270.0,  773.1,     .0,     .0,      .3,      .1                                                                 
2004/04/03 06:30:00,   10.2,   57.0,     .0,  337.5,     .9,  337.5,  773.3,     .0,     .0,      .3,      .1                                                                 
2004/04/03 07:00:00,   10.7,   58.0,     .0,  360.0,     .9,  337.5,  773.6,     .0,   25.0,      .4,      .1                                                                 
2004/04/03 07:30:00,   12.8,   52.0,     .0,  360.0,     .9,  360.0,  773.8,     .0,  111.0,      .5,      .1                                                                 
2004/04/03 08:00:00,   12.3,   52.0,     .4,   67.5,    2.2,   67.5,  774.0,     .0,   98.0,      .6,      .1                                                                 
2004/04/03 08:30:00,   12.7,   52.0,     .4,  112.5,    2.7,  157.5,  774.3,     .0,  113.0,      .9,      .1                                                                 
2004/04/03 09:00:00,   13.5,   51.0,     .9,  157.5,    2.7,  135.0,  774.7,     .0,  233.0,     1.7,      .3                                                                 
2004/04/03 09:30:00,   14.7,   45.0,     .4,  112.5,    2.7,  202.5,  774.7,     .0,  338.0,     2.8,      .4                                                                 
2004/04/03 10:00:00,   15.8,   43.0,     .4,   67.5,    2.2,  360.0,  774.7,     .0,  279.0,     3.3,      .5                                                                 
2004/04/03 10:30:00,   16.9,   39.0,     .4,  180.0,    2.2,  180.0,  774.5,     .0,  339.0,     3.8,      .6                                                                 
2004/04/03 11:00:00,   18.2,   34.0,     .4,  112.5,    3.1,   90.0,  774.4,     .0,  518.0,     6.1,     1.0                                                                 
2004/04/03 11:30:00,   17.5,   35.0,     .9,   90.0,    5.4,   90.0,  774.2,     .0,  444.0,     5.1,      .8                                                                 
2004/04/03 12:00:00,   18.8,   31.0,    1.3,   90.0,    5.4,   90.0,  773.9,     .0,  563.0,     6.9,     1.1                                                                 
2004/04/03 12:30:00,   19.9,   29.0,    1.3,  360.0,    3.6,  360.0,  773.3,     .0,  806.0,     8.4,     1.4                                                                 
2004/04/03 13:00:00,   20.4,   30.0,    2.2,   45.0,    5.8,   45.0,  772.7,     .0,  923.0,     9.9,     1.6                                                                 
2004/04/03 13:30:00,   21.1,   28.0,    2.2,   67.5,    4.9,   22.5,  772.1,     .0,  913.0,     9.2,     1.5                                                                 
2004/04/03 14:00:00,   22.2,   26.0,    1.8,   67.5,    4.9,  135.0,  771.7,     .0,  841.0,     7.4,     1.2                                                                 
2004/04/03 14:30:00,   22.0,   27.0,    2.2,  157.5,    5.4,  180.0,  771.3,     .0,  569.0,     5.3,      .9                                                                 
2004/04/03 15:00:00,   22.1,   26.0,    1.3,  225.0,    6.3,  202.5,  771.0,     .0,  324.0,     3.3,      .5                                                                 
2004/04/03 15:30:00,   20.5,   28.0,    4.0,  157.5,    8.5,  135.0,  770.7,     .0,  171.0,     1.7,      .3                                                                 
2004/04/03 16:00:00,   20.2,   34.0,    5.4,  157.5,    8.9,  135.0,  770.8,     .0,  201.0,     1.7,      .3                                                                 
2004/04/03 16:30:00,   20.2,   33.0,    4.9,  112.5,    9.4,  135.0,  770.7,     .0,  205.0,     1.6,      .3                                                                 
2004/04/03 17:00:00,   19.9,   30.0,    4.9,  112.5,    9.4,   90.0,  770.8,     .0,  116.0,     1.0,      .2                                                                 
2004/04/03 17:30:00,   20.1,   30.0,    3.1,  112.5,    6.3,  135.0,  770.9,     .0,  134.0,      .7,      .1                                                                 
2004/04/03 18:00:00,   19.7,   32.0,    3.1,   45.0,    6.7,   45.0,  771.2,     .0,   64.0,      .4,      .1                                                                 
2004/04/03 18:30:00,   19.4,   31.0,    3.1,   67.5,    7.6,  315.0,  771.7,     .0,   32.0,      .2,      .0                                                                 
2004/04/03 19:00:00,   18.9,   28.0,    2.7,  337.5,    8.5,  360.0,  772.2,     .0,    7.0,      .2,      .0                                                                 
2004/04/03 19:30:00,   17.6,   34.0,    2.2,   45.0,    5.4,   22.5,  772.4,     .0,    1.0,      .3,      .1                                                                 
2004/04/03 20:00:00,   17.4,   36.0,    1.3,   45.0,    4.5,  360.0,  772.9,     .0,     .0,      .3,      .1                                                                 
2004/04/03 20:30:00,   17.5,   41.0,    2.2,  180.0,    6.3,  180.0,  773.0,     .0,     .0,      .3,      .1                                                                 
2004/04/03 21:00:00,   17.2,   39.0,    1.8,  247.5,    5.4,  202.5,  773.4,     .0,     .0,      .3,      .1                                                                 
2004/04/03 21:30:00,   16.9,   43.0,    1.3,  247.5,    4.5,  247.5,  773.7,     .0,     .0,      .3,      .1                                                                 
2004/04/03 22:00:00,   16.1,   47.0,     .9,  315.0,    4.0,  225.0,  773.7,     .0,     .0,      .3,      .1                                                                 
2004/04/03 22:30:00,   15.8,   47.0,     .9,  337.5,    3.1,  292.5,  773.8,     .0,     .0,      .3,      .1                                                                 
2004/04/03 23:00:00,   14.7,   51.0,     .0,  360.0,    1.3,  360.0,  774.0,     .0,     .0,      .3,      .1                                                                 
2004/04/04 23:30:00,   16.2,   51.0,    4.9,  270.0,    8.0,  292.5,  773.8,     .0,     .0,      .3,      .1                                                                 
2004/04/04 00:00:00,   14.0,   53.0,     .4,  337.5,    2.7,  292.5,  773.8,     .0,     .0,      .3,      .1                                                                 
2004/04/04 00:30:00,   13.8,   53.0,     .4,  337.5,    1.3,   22.5,  773.8,     .0,     .0,      .3,      .1                                                                 
2004/04/04 01:00:00,   13.3,   54.0,     .0,  292.5,     .9,  292.5,  773.7,     .0,     .0,      .3,      .1                                                                 
2004/04/04 01:30:00,   12.6,   42.0,     .4,  292.5,    3.1,  270.0,  773.5,     .0,     .0,      .3,      .1                                                                 
2004/04/04 02:00:00,   null,   null,   null,   null,   null,   null,   null,   null,   null,    null,    null                                                                 
2004/04/04 02:30:00,   null,   null,   null,   null,   null,   null,   null,   null,   null,    null,    null                                                                 
2004/04/04 03:00:00,   12.3,   40.0,    1.3,  180.0,    3.1,  270.0,  773.3,     .0,     .0,      .3,      .1                                                                 
2004/04/04 03:30:00,   11.9,   42.0,     .9,  360.0,    3.1,  247.5,  773.2,     .0,     .0,      .3,      .1                                                                 
2004/04/04 04:00:00,   11.6,   43.0,     .0,  360.0,    1.3,  360.0,  772.8,     .0,     .0,      .3,      .1                                                                 
2004/04/04 04:30:00,   11.2,   45.0,     .4,  360.0,    1.8,  360.0,  772.6,     .0,     .0,      .3,      .1                                                                 
2004/04/04 05:00:00,   11.4,   40.0,     .4,  247.5,    2.2,  247.5,  772.6,     .0,     .0,      .3,      .1                                                                 
2004/04/04 05:30:00,   11.1,   46.0,     .0,  247.5,    1.3,  247.5,  772.6,     .0,     .0,      .3,      .1                                                                 
2004/04/04 06:00:00,   10.6,   48.0,     .0,  247.5,     .4,  247.5,  772.6,     .0,     .0,      .3,      .1                                                                 
2004/04/04 06:30:00,   10.3,   48.0,     .4,  247.5,    3.1,  247.5,  772.8,     .0,     .0,      .3,      .1                                                                 
2004/04/04 07:00:00,   10.4,   51.0,     .4,  247.5,    1.8,  225.0,  773.3,     .0,     .0,      .3,      .1                                                                 
2004/04/04 07:30:00,    9.9,   56.0,     .0,  225.0,    1.3,  225.0,  773.4,     .0,     .0,      .3,      .1                                                                 
2004/04/04 08:00:00,   10.3,   57.0,     .0,  225.0,     .4,  225.0,  773.6,     .0,   20.0,      .3,      .1                                                                 
2004/04/04 08:30:00,   11.9,   53.0,     .0,  225.0,    2.2,  202.5,  774.0,     .0,  101.0,      .5,      .1                                                                 
2004/04/04 09:00:00,   13.3,   51.0,     .9,  202.5,    2.7,  202.5,  773.8,     .0,  208.0,      .8,      .1                                                                 
2004/04/04 09:30:00,   13.7,   48.0,     .9,  180.0,    2.7,  180.0,  773.8,     .0,  287.0,     1.4,      .2                                                                 
2004/04/04 10:00:00,   15.8,   42.0,     .4,  180.0,    2.2,   67.5,  773.8,     .0,  412.0,     2.2,      .3                                                                 
2004/04/04 10:30:00,   16.3,   41.0,     .9,   67.5,    3.6,  112.5,  773.9,     .0,  347.0,     3.0,      .5                                                                 
2004/04/04 11:00:00,   17.3,   37.0,    1.3,  112.5,    3.1,   67.5,  773.7,     .0,  566.0,     4.7,      .8                                                                 
2004/04/04 11:30:00,   18.4,   37.0,    1.8,  112.5,    5.4,  202.5,  773.5,     .0,  803.0,     6.5,     1.0                                                                 
2004/04/04 12:00:00,   18.8,   31.0,    2.7,  112.5,    5.8,  135.0,  773.4,     .0,  795.0,     7.9,     1.3                                                                 
2004/04/04 12:30:00,   19.7,   29.0,    2.2,  112.5,    5.4,  112.5,  773.1,     .0,  856.0,     9.1,     1.5                                                                 
2004/04/04 13:00:00,   21.4,   28.0,    2.2,  315.0,    7.6,  247.5,  772.8,     .0,  856.0,     9.4,     1.5                                                                 
2004/04/04 13:30:00,   22.4,   26.0,    4.0,  270.0,    9.4,  292.5,  772.6,     .0,  988.0,    11.7,     1.9                                                                 
2004/04/04 14:00:00,   22.6,   26.0,    6.3,  270.0,   11.6,  247.5,  772.2,     .0, 1023.0,    12.2,     2.0                                                                 
2004/04/04 14:30:00,   22.4,   27.0,    4.9,  292.5,   12.1,  247.5,  772.0,     .0,  888.0,    10.0,     1.6                                                                 
2004/04/04 15:00:00,   21.8,   29.0,    5.4,  292.5,    8.9,  292.5,  771.6,     .0,  388.0,     6.3,     1.0                                                                 
2004/04/04 15:30:00,   21.6,   28.0,    4.5,  270.0,    8.9,  292.5,  771.1,     .0,  258.0,     4.2,      .7                                                                 
2004/04/04 16:00:00,   23.1,   24.0,    5.8,  292.5,   11.2,  292.5,  770.7,     .0,  461.0,     6.0,     1.0                                                                 
2004/04/04 16:30:00,   22.6,   25.0,    8.0,  270.0,   12.5,  270.0,  770.6,     .0,  767.0,     6.0,     1.0                                                                 
2004/04/04 17:00:00,   22.0,   28.0,    4.0,  270.0,    9.8,  247.5,  770.5,     .0,  217.0,     2.7,      .4                                                                 
2004/04/04 17:30:00,   22.1,   26.0,    4.0,  247.5,    8.9,  225.0,  770.4,     .0,  334.0,     2.7,      .4                                                                 
2004/04/04 18:00:00,   21.4,   28.0,    4.9,  247.5,    9.4,  247.5,  770.6,     .0,   94.0,     1.0,      .2                                                                 
2004/04/04 18:30:00,   20.4,   32.0,    4.5,  292.5,    8.5,  292.5,  770.9,     .0,   64.0,      .6,      .1                                                                 
2004/04/04 19:00:00,   20.7,   31.0,    4.5,  225.0,    9.8,  180.0,  770.8,     .0,   86.0,      .7,      .1                                                                 
2004/04/04 19:30:00,   19.9,   31.0,    4.5,  225.0,    9.4,  225.0,  771.3,     .0,   24.0,      .4,      .1                                                                 
2004/04/04 20:00:00,   19.5,   33.0,    4.0,  225.0,    8.9,  225.0,  771.7,     .0,   19.0,      .3,      .1                                                                 
2004/04/04 20:30:00,   18.9,   38.0,    2.7,  247.5,    5.8,  225.0,  772.1,     .0,     .0,      .3,      .1                                                                 
2004/04/04 21:00:00,   18.2,   39.0,     .9,  360.0,    4.5,  247.5,  772.6,     .0,     .0,      .3,      .1                                                                 
2004/04/04 21:30:00,   17.9,   41.0,    1.8,  225.0,    5.4,  270.0,  772.9,     .0,     .0,      .3,      .1                                                                 
2004/04/04 22:00:00,   17.4,   44.0,    3.6,  270.0,    7.6,  247.5,  773.2,     .0,     .0,      .3,      .1                                                                 
2004/04/04 22:30:00,   16.8,   45.0,    2.7,  292.5,    6.3,  270.0,  773.5,     .0,     .0,      .3,      .1                                                                 
2004/04/04 23:00:00,   16.7,   47.0,    4.5,  270.0,    8.0,  270.0,  773.7,     .0,     .0,      .3,      .1                                                                 
2004/04/05 23:30:00,   15.8,   58.0,    1.3,   90.0,    3.6,   67.5,  774.2,     .0,     .0,      .3,      .1                                                                 
